,perturbation,n,r2,fid
1006,ZSCAN5B,302,0.9904055352590865,0.1060809154369462
1007,ELF3,302,0.9881499392441433,0.17921535910151576
1008,RPIA,302,0.9879622541068862,0.251138903812814
1009,ZNF547,302,0.9891744133421054,0.19004370104125812
1010,SAT1,302,0.9881676877484481,0.17912805540460042
1011,RDX,302,0.9877925654238471,0.2767337122404445
1012,OTX1,302,0.9905159601189532,0.13908046134532448
1013,ZNF12,302,0.990154494453189,0.13394126910429982
1014,INPP5F,302,0.9881443335353387,0.16052792510058644
1015,USP36,302,0.9877755159840071,0.7219845613535636
1016,NT5C,302,0.9894363578281401,0.16336113920102058
1017,SRP72,302,0.9628104324568905,1.7295302929104928
1018,USP54,301,0.9893455721186266,0.10694006725543304
1019,SLC25A29,301,0.9889907202040507,0.23731459166575952
1020,LRRC8C,301,0.9902148327967196,0.13593380235263197
1021,PTK2,301,0.9903446445867328,0.1943081243573772
1022,TSPYL2,301,0.9891490446904772,0.2169465393652601
1023,USP30,301,0.9893447719104776,0.29487282416662275
1024,SOX5,301,0.990208367245629,0.20136027152961056
1025,FAM76A,301,0.9903833951450304,0.12358770679682074
1026,TMEM138,301,0.9897142973762828,0.21176021255158872
1027,NFIC,301,0.9873681283380761,0.25028291836780525
1028,TEDC2,301,0.987442423282479,0.19662161730166794
1029,MOSPD3,300,0.9892884755069635,0.1670602255267717
1030,SYPL1,300,0.9904801960023646,0.17710337520395036
1031,USP24,300,0.9891728911061312,0.30539949916927434
1032,TJAP1,300,0.9904713413766909,0.17652181684479373
1033,KIF2A,300,0.9868651945118412,0.11790434828467511
1034,GTF3C1,300,0.9872334313434405,0.18666156573872428
1035,NDUFB3,300,0.9891734999633996,0.26413636819532194
1036,VILL,299,0.9881878764295038,0.36888897903181395
1037,HP1BP3,299,0.9892716756908818,0.2976765766782954
1038,TP53I3,299,0.9884505455167755,0.20809187091626846
1039,ZNF514,299,0.9896101413056008,0.16126431054338575
1040,ZNF462,299,0.9860577568700014,0.2689778152811275
1041,TBP,299,0.9833699206385331,0.9303039769520218
1042,GTF2IRD2,299,0.9889480074966437,0.14561094493047122
1043,TSC22D4,299,0.9894805190779166,0.23320036557010582
1044,TUBB2A,299,0.9832367703865644,0.22615906631182803
1045,ZNF202,299,0.9896002073359861,0.12979740942564888
1046,HSPA5,298,0.9753570519205821,1.0856332668002775
1047,EPB41L2,298,0.9835801601327026,0.4221380899053635
1048,OSBP2,298,0.9895118809633356,0.20108974700027105
1049,TJP2,298,0.9893964152885738,0.1525115294953583
1050,MED19,298,0.9051305637343756,4.307844252371753
1051,ZBTB37,298,0.9895008586314901,0.1764214967668778
1052,SEPTIN8,298,0.9893746226423773,0.139730989390646
1053,TGIF1,298,0.9894659197119959,0.13639066128646427
1054,PPP6R2,298,0.9902061405390722,0.18204088393773787
1055,SLC48A1,298,0.9884853192248239,0.17722336676406414
1056,LZTR1,298,0.9768258361412195,1.5880607934704596
1057,PDE4A,298,0.990018523315929,0.14971789602002872
1058,KIF4A,298,0.9898184293564687,0.18886816634179127
1059,RNF138,298,0.9885003552940137,0.18498024983344408
1060,HOXD10,298,0.9886133285565838,0.18860546149668345
1061,THAP7,298,0.9904885498682856,0.2069268701822118
1062,RYK,297,0.9900256197105213,0.2023223555058653
1063,UBQLN4,297,0.9866253971299862,0.41940595365008804
1064,RTCB,297,0.9648787683662114,2.283232234813788
1065,GP1BB,297,0.9819608486491959,0.33640670852985366
1066,RO60,297,0.9897995812695125,0.11200669174763078
1067,RNF111,297,0.9890149587529999,0.14412810861225012
1068,RTRAF,297,0.967496963830512,2.100575212472549
1069,FGFR1,297,0.9898847672952453,0.2831447350220593
1070,TUBA4A,297,0.9894914890027773,0.09864122596669134
1071,KDM2A,297,0.9903661230352918,0.18993392435079137
1072,TMEM237,297,0.9896406108702591,0.19958377619690282
1073,EGR3,297,0.9906416786033292,0.1807665782978205
1074,RFESD,297,0.9900466571817236,0.1978477479809051
1075,FAM118A,297,0.9885719472134199,0.1871626299189213
1076,IGSF8,297,0.9890857065806177,0.17675711155082574
1077,FGGY,297,0.989995994340999,0.13848769785892578
1078,MAFF,296,0.988734760439322,0.23969833031350163
1079,NNMT,296,0.9899066682020109,0.16124244335552085
1080,UNC119B,296,0.9886723815780168,0.14919614539465265
1081,USP12,296,0.9893770442666032,0.17135113708064154
1082,LAMTOR4,296,0.9841346381252242,0.26749931939437843
1083,SLC39A7,296,0.9860747605817797,0.31959802455443587
1084,NR2F6,296,0.9887304875262947,0.19600752630203466
1085,ERAP1,296,0.9889039178352105,0.3294999317862075
1086,TBX15,296,0.9899771956734923,0.17702305088558568
1087,TBXA2R,296,0.9894362652141835,0.24307295811848206
1088,ENPP3,296,0.9886423757744466,0.16473339093300154
1089,MAFK,295,0.9869298514601654,0.18884763636485324
1090,SPN,295,0.9882083450318861,0.18205806680555447
1091,PRKAR2B,295,0.9893434950105491,0.15612587677718537
1092,LIN28A,295,0.9888732069902482,0.29316041811859606
1093,GRPEL2,295,0.9889796026716839,0.30156086238721613
1094,KLHDC2,295,0.9883670738565458,0.22091963241794943
1095,LUC7L,295,0.9859410181239068,0.6403793667583386
1096,PPIA,295,0.9901579485945685,0.19425876788608498
1097,SAAL1,295,0.9893540733044468,0.2473484517585458
1098,RAB9A,295,0.9891943462018923,0.21880375428193943
1099,PGAM1,295,0.9780898308614457,1.211245724693855
1100,SRRM1,294,0.9801103543939461,0.2724333702261603
1101,IFNGR2,294,0.9887353969243552,0.15441404471387088
1102,KLHL23,294,0.9883763346828696,0.22524194252535068
1103,MRPL33,294,0.9785960089475623,0.8864006164113309
1104,THRA,294,0.9887892085414357,0.12803980600160791
1105,ZW10,294,0.9847837688307302,0.3724781175406626
1106,ZNF570,294,0.9898914310039326,0.19162993603162448
1107,TRPM4,294,0.9904596795591242,0.13619862163907825
1108,RAD17,294,0.9885187096311866,0.17113638880077353
1109,SIX5,293,0.9903028273790243,0.15616944628275675
1110,ETNK1,293,0.9881261745992812,0.2591139725707201
1111,GGA3,293,0.9892040857041721,0.20882494026290033
1112,KTN1,293,0.9904936099414849,0.1183362637590939
1113,MOG,293,0.9891782579297838,0.14760209844287964
1114,PAFAH1B2,293,0.9886119962926152,0.21230903735461126
1115,MAP3K3,293,0.9900862142028045,0.13269564992848437
1116,TOP3A,293,0.9872868269522607,0.29804261184724545
1117,ZNF229,293,0.9897043436117108,0.20194377624562954
1118,TMEM170A,292,0.9895427535139416,0.19471098938993592
1119,DUS3L,292,0.9887803905213519,0.3208340232883433
1120,ELOVL5,292,0.9903371425060811,0.17697213185226168
1121,GRHL2,292,0.9902113717352938,0.21113427621628666
1122,SCRN2,292,0.9897618073148463,0.13900811088368492
1123,DPY19L1,292,0.9894767284125783,0.1918543419010117
1124,FOXO4,292,0.9878568907513712,0.25491294532532294
1125,TP53BP1,292,0.9886439403693301,0.18779296170430015
1126,FAN1,292,0.9895834151985372,0.2144569793415858
1127,ICAM5,291,0.9890173803131723,0.20879932639070553
1128,SNX5,291,0.9903330750861111,0.16535823259311933
1129,MEA1,291,0.9882589389270243,0.2366799591474713
1130,NSMAF,291,0.9895370266258283,0.21180073412629596
1131,PDX1,291,0.9885309420752799,0.16640523275265373
1132,PRPSAP2,291,0.9892689892165392,0.10119778989159656
1133,GSK3A,291,0.9888827439127091,0.1755834206749345
1134,POLR1C,291,0.9801371648592491,1.884976003254483
1135,LGALS1,291,0.9893554077325983,0.1851523804936015
1136,ZBTB32,290,0.9877640956549149,0.3893954322768014
1137,EIF3H,290,0.9658590392059508,1.6011065189128146
1138,GYS1,290,0.9887439641812633,0.21166160021761904
1139,FBLIM1,290,0.9887831913067097,0.20295417836963026
1140,THOC6,290,0.9875807428077652,0.19059238365073838
1141,RAD21,290,0.9637773536193569,2.624944436313452
1142,PSTPIP2,289,0.9893725847959443,0.24204413391989377
1143,SRP14,289,0.9827944823458702,0.39805529770807446
1144,KIF1B,289,0.990386704531674,0.2082225077787072
1145,TMEM64,289,0.9900014416029177,0.1463083494215951
1146,MT2A,289,0.9892511421815758,0.23128109787243112
1147,NR5A1,289,0.9894752355799715,0.12383641502066212
1148,TFAP2A,289,0.9899716860764709,0.16815724142347932
1149,NAA20,289,0.9664885502335696,1.6584862052412017
1150,ITPR2,289,0.989048859390958,0.3206987107716408
1151,RNF11,289,0.9877168842927135,0.26683600984707745
1152,TEX2,289,0.9893591849547957,0.24808604405121315
1153,PECR,289,0.9900278635106128,0.18596863195391222
1154,ZNF84,288,0.983676396860216,1.4763694905210532
1155,ZNF211,288,0.9899350262981315,0.3047015360538339
1156,MYL6,288,0.9899878143160121,0.1927836234528293
1157,GIPR,288,0.9891546978757426,0.1661839657589539
1158,FARP2,288,0.9911334493015183,0.2234288940149174
1159,KCNA10,288,0.9900280917158184,0.13084725716782408
1160,NFATC1,288,0.9893540894780476,0.13801061526381275
1161,EDF1,288,0.9894904502940227,0.2638056930589112
1162,MLXIPL,288,0.9897214141436254,0.20541528272886467
1163,PPARA,288,0.9878513989789066,0.21340913846563048
1164,UBB,288,0.9885546126943905,0.16881860092841272
1165,PDE4DIP,287,0.9899275972601567,0.16596067040533846
1166,VPS36,287,0.9869561095480225,0.1303213135896435
1167,VCP,287,0.9889192310607314,0.16117470515673915
1168,RIPOR3,287,0.9895361402077757,0.14935222092477396
1169,PSME1,287,0.9834768237254563,0.4962411059093981
1170,SLC39A3,287,0.9896706260443319,0.1438126095771679
1171,JMJD4,287,0.9887359918374693,0.14236312142520902
1172,MACO1,287,0.9885887047822683,0.19927531901663365
1173,SLC25A23,287,0.9902054760739388,0.1850282888101784
1174,L3MBTL3,287,0.9895622938002175,0.2018120979713256
1175,TMEM50A,286,0.98741199620119,0.17670091407801003
1176,IRF2BP2,286,0.9781633031826426,0.8052139195769534
1177,METTL5,286,0.9880598874492752,0.18325235359700365
1178,ZNF114,286,0.9895238547527725,0.1564333624981007
1179,MGAT5,286,0.9893022639802341,0.14521479506195512
1180,SPHK1,286,0.9891589404245402,0.1430262367661026
1181,UBXN1,286,0.989154501474392,0.12835493228954853
1182,DR1,286,0.9852106175545303,0.20777129595389887
1183,FBXO5,286,0.988447310691759,0.23879715592393325
1184,DUSP13,286,0.9893560901212078,0.26109854419363643
1185,RASA3,286,0.9901678610435013,0.20189335912392004
1186,NCK2,286,0.9894435353363424,0.34387979739652863
1187,GATA5,286,0.9893902563520328,0.08969979216176505
1188,VRK2,286,0.9896692125495428,0.19946906595177616
1189,TMEM258,286,0.9847201766561554,0.209152222169795
1190,KLF12,286,0.9884684454114048,0.23531555267082105
1191,TAOK2,286,0.9901904242769801,0.12328989911356913
1192,MZF1,286,0.9894498290476417,0.17064892542106413
1193,NDUFB1,286,0.9860187490199717,0.16722074919315943
1194,SHARPIN,286,0.9901261321849522,0.204758158379013
1195,SLC38A1,286,0.9856901833324317,0.24063219133237013
1196,QRSL1,285,0.9867400309975085,0.43292898960674364
1197,INO80,285,0.9778981870465532,0.9258662752487741
1198,FOXH1,285,0.9899509131917363,0.2121528778877977
1199,ZNF69,285,0.9888069060961493,0.26272871611435633
1200,STYXL1,285,0.9890124045002834,0.11461472514752735
1201,ZDHHC5,285,0.9892568945681712,0.11891520322801341
1202,ZFP2,285,0.989397652954379,0.22720058498713236
1203,PCCA,285,0.9873574804028459,0.19199531652484225
1204,KLHL24,285,0.9892351019472593,0.1797988945291369
1205,LAMA5,285,0.9892651514061179,0.17568558331079664
1206,ZNF699,285,0.988982878171261,0.26321929814801237
1207,ETV2,285,0.9899354146206145,0.12512432613170787
1208,DTD1,285,0.9890791864227194,0.18734307142613638
1209,EBF2,285,0.986692940298576,0.18288782596034991
1210,USP22,285,0.987257102300069,0.30302009944324837
1211,KLHL11,285,0.9903736262662728,0.23480012878504652
1212,ZNF853,284,0.9891660001159208,0.18129441108421318
1213,ZNF630,284,0.9897515398557956,0.13041322544116518
1214,SLC18B1,284,0.990126701319168,0.2157964373342942
1215,PBX1,284,0.98945939313622,0.2480032365413738
1216,PDLIM2,284,0.9903316125559565,0.17808551189115995
1217,MED26,284,0.9866398249713755,0.36598075802647756
1218,RAB12,284,0.9892977398797236,0.13321393007710647
1219,HSD3B7,284,0.9897577135116644,0.1510791229794819
1220,ZFPL1,284,0.9893027293339177,0.2048664163902334
1221,PAX6,284,0.9899222532398497,0.08662329702615779
1222,IQCC,284,0.9882898256293973,0.21050619718464247
1223,GALC,284,0.9895877261189401,0.22008237133374742
1224,WDR74,284,0.9878031469436885,0.3891456991898252
1225,TMA7,283,0.9899110654028384,0.09459112970663242
1226,MEIS1,283,0.989109320929974,0.13049868913952167
1227,KCNK5,283,0.9880370726906095,0.3550585786108531
1228,SMIM20,283,0.9886930400200286,0.2045014552161497
1229,ZBED1,283,0.9900916537687817,0.2282703755356792
1230,REEP5,283,0.9865140638161555,0.2772441700804986
1231,GPBP1,283,0.9883479877129226,0.19594234857867754
1232,SLC20A1,283,0.9896138319288932,0.2557072763723198
1233,LRRFIP1,283,0.9893943330054831,0.15434389255454484
1234,ZNF197,283,0.9901549376417116,0.18736598934105864
1235,UXS1,283,0.9878442816714413,0.20132800480320334
1236,PRKCI,283,0.9831604723448595,0.2909984510821051
1237,GPATCH8,283,0.9885057641508346,0.1779751875405573
1238,JMY,283,0.9892372331870164,0.22206604713933054
1239,TWF2,283,0.9900273028796833,0.2725825920071685
1240,GALNT11,283,0.9896612353262301,0.27032321172018925
1241,SEPTIN9,283,0.9903034504405772,0.13127900792787095
1242,ENO3,283,0.9887695278286315,0.24489740103295077
1243,MAP3K11,282,0.9879495874589445,0.3081315390215593
1244,ST6GALNAC4,282,0.9895361024869495,0.1975592963369479
1245,ZNF335,282,0.9881222529811147,0.3125567683738364
1246,ECH1,282,0.9894353267950492,0.17697340865184685
1247,IMPACT,282,0.9886617754744609,0.16944237654302086
1248,ENO2,282,0.988163350841239,0.17216021819956495
1249,IDE,282,0.9899728208061501,0.16574823679123973
1250,PI4KA,282,0.9890591762330366,0.22379843044927306
1251,YES1,282,0.9878590885747239,0.14047920479272413
1252,LARP7,282,0.9889534182564063,0.09949201643096828
1253,SDC1,282,0.9826995422890847,0.38043816826356647
1254,ZBTB1,282,0.9878595745682779,0.31106990770768306
1255,SACS,282,0.9892645636731601,0.245508710114283
1256,RPL13A,282,0.9870535700902029,0.39414139926967806
1257,PXK,282,0.9900828046122733,0.2469579057084026
1258,HOMER1,282,0.989281697673778,0.16200595974638965
1259,TBX6,282,0.9900856154395773,0.21811017210474937
1260,KLC4,281,0.9889768940472374,0.1963369226684719
1261,PLS1,281,0.9896651997912818,0.13993718454110393
1262,TAF15,281,0.9885816899875833,0.1687065385601212
1263,PPID,281,0.9885617815778183,0.2366045379064925
1264,HIC2,281,0.9882108185287479,0.2376060206966315
1265,MTMR14,281,0.9890256202113425,0.13117176086405102
1266,ECE1,281,0.9894810396586085,0.34653036516602675
1267,TBX10,281,0.9888983377913784,0.395857152321506
1268,SNF8,281,0.9906321986629217,0.2031630214952127
1269,EMP2,281,0.9897419352390225,0.17389033125736297
1270,ZNF584,281,0.9895485111062045,0.1550911698418691
1271,ZDHHC12,281,0.9899759054043356,0.16261091431227115
1272,TRIM44,281,0.988414883357196,0.1180467502183351
1273,MOK,281,0.9892379566050091,0.29406192294096023
1274,NECAP2,281,0.9870376728690975,0.316737089186212
1275,RCSD1,281,0.9866511463081135,0.17744285917433267
1276,METTL14,281,0.9799834122602741,0.4657359564640906
1277,RUSC1,281,0.9887329477102341,0.20441238090764102
1278,HOXB8,280,0.9877719583429442,0.2333980724518412
1279,TYRO3,280,0.9902522420360443,0.2178979422651146
1280,MAN1A1,280,0.9895338155517779,0.2695892725572424
1281,GSKIP,280,0.9892882665713453,0.14459516847385245
1282,MAGI1,280,0.9897542891519887,0.15078163976719594
1283,PRPF4B,280,0.9798521758514179,0.4217309617343563
1284,THOC3,280,0.9683426990185593,0.8783930222562262
1285,SLC43A3,280,0.9898245772876412,0.26681240757774916
1286,ZNF619,280,0.9896752177783928,0.12383020865104477
1287,HSPB1,280,0.9877498668578936,0.2527776527374588
1288,GMPPA,280,0.9888377184048031,0.25268466792197763
1289,TOGARAM1,280,0.9902552822463321,0.236549262614421
1290,SMAGP,280,0.9887999785156679,0.24052010088871612
1291,FOXI1,280,0.989598168122799,0.21324083975894048
1292,PRR3,280,0.9893546577111038,0.13260997380312922
1293,GDF11,280,0.9877198629817628,0.21770573841538265
1294,WT1,280,0.9872215518873242,0.24875983072668717
1295,FBXO9,280,0.9881849029433523,0.3319614079199038
1296,RNF10,280,0.9883721918491178,0.23647066246831017
1297,PNPLA4,280,0.9899031449133335,0.16464559202593954
1298,TMEM106C,280,0.9898317533101446,0.1703174958815037
1299,YBX2,280,0.9880015762590794,0.17013053221884
1300,MSX2,280,0.9890280190247016,0.23567276101007195
1301,RPL22,279,0.9868125805701303,0.20015135833606834
1302,SEC23B,279,0.9897574996315575,0.12919118935710117
1303,PRICKLE3,279,0.988488264519875,0.13485918481623393
1304,INTS6,279,0.9862399972874528,0.24115215823980307
1305,ZNF837,279,0.9893609223254403,0.24750166631978665
1306,SH3BGR,279,0.9887750704428404,0.1599422445863503
1307,TMEM98,279,0.9886889982283766,0.1858822610432327
1308,DUSP7,279,0.9889758912133897,0.26970998091731957
1309,EGFL7,279,0.989620858016171,0.14150681349400784
1310,TADA1,279,0.983490140789663,0.7403772146732663
1311,TUBE1,279,0.9873606731349933,0.24452598125936653
1312,OR2T5,279,0.9892159990171615,0.2771473913090734
1313,RASA2,279,0.9892176301581638,0.26154013744808147
1314,OSBPL5,279,0.9901329674782562,0.1953499232840965
1315,LARS2,279,0.9872948943311332,0.39445527759014354
1316,NFATC2,279,0.987911958575091,0.28510177555844507
1317,ZNF35,279,0.9900050034665734,0.16692094121176027
1318,IL13RA1,279,0.9899072181611928,0.15085180682101296
1319,ZNF507,278,0.9876950080392269,0.18005042726914944
1320,ZFYVE21,278,0.9892216963257588,0.3154557842673267
1321,RAB27A,278,0.9903538218782054,0.11534585873626035
1322,FOXN3,278,0.9897417485970317,0.16925488968610125
1323,PHF7,278,0.9883062215386569,0.1672115433411534
1324,TCF24,278,0.9893292521932049,0.19468351758326996
1325,STXBP4,278,0.986987096771428,0.3911452535720361
1326,NTHL1,278,0.9873657505711841,0.24428834379844133
1327,PRRX2,278,0.9897296165129279,0.15394817956374318
1328,HMGCR,278,0.9870050451643223,0.32176846104192336
1329,ISYNA1,278,0.9890929031619465,0.20044260425087757
1330,SFMBT1,278,0.9904431147411126,0.21437546889384684
1331,ZIC2,278,0.9878337281925309,0.23472856031372302
1332,PPP1CB,278,0.9868295870849022,0.26234673511929074
1333,NEK9,278,0.9889179684017613,0.22057526572349317
1334,FRYL,277,0.988829342090821,0.11182796406929363
1335,ZNF416,277,0.9897731869748092,0.1524584780956335
1336,WNT5B,277,0.9896777381776958,0.19472516338737655
1337,DVL2,277,0.9903568970302007,0.22200683895632167
1338,PPP1R14A,277,0.9877193060562119,0.20526974157265165
1339,EIF5,277,0.9866873016654104,0.7297894791391375
1340,SERBP1,277,0.9840716063045709,0.3560676183624967
1341,IFT57,277,0.9896183876613651,0.2582370484092138
1342,ZBTB24,277,0.9891096752551046,0.20163756239687025
1343,SPG11,277,0.9900479447408349,0.17349049063303035
1344,MELK,277,0.9897906468925938,0.18588869469556535
1345,YTHDF1,277,0.9883679605820949,0.21632688195603222
1346,NAT8L,277,0.9899313736949822,0.20158393009993958
1347,PLAGL2,277,0.9884123815739564,0.24705491779779543
1348,EIF4G3,277,0.9894682051666557,0.13547972734210845
1349,ZNF358,276,0.9891070507749795,0.16091714369209065
1350,RASGEF1A,276,0.989442453024777,0.17153747120664065
1351,MSL3,276,0.9869329887921644,0.12420845893900889
1352,TAOK3,276,0.9883041407396448,0.15424307338576781
1353,SETD3,276,0.9875789226621031,0.13716016380529084
1354,PLEKHO1,276,0.9896500683812228,0.17203633194574763
1355,SPCS3,276,0.9836149428190702,0.5815250422317337
1356,MYO6,276,0.9899664585309027,0.08123099128689582
1357,SNAP29,276,0.9895016960696942,0.23602334869231179
1358,RAC2,276,0.988647660379639,0.1292468044435786
1359,PTDSS2,276,0.98894341569968,0.2770444457445187
1360,RPL37,276,0.9808436557634563,1.409452525096098
1361,TRAF5,276,0.989239760595139,0.15012927093745
1362,SPART,276,0.9888681425746408,0.24833789167100662
1363,LIMK2,276,0.990300208037638,0.18836150223650883
1364,MYCBP2,275,0.9893839269915025,0.19306421398732176
1365,ZBTB49,275,0.9891586078571991,0.1655076709911345
1366,ZNF593,275,0.9880191897225656,0.11365372413594699
1367,KIF22,275,0.9892010624156186,0.12944529482431477
1368,TMEM87A,275,0.9876931741143117,0.22224356929003264
1369,TRIP10,275,0.9885632110670145,0.2752342049274752
1370,INPP5B,275,0.9900053973728914,0.1874211981043139
1371,NUS1,275,0.9894064425200374,0.16145668238291577
1372,GNS,275,0.9886555185685499,0.23103674315308353
1373,FDX2,275,0.9861541853091905,0.39928516125552704
1374,ZNF583,275,0.9899828519255162,0.2584951160852409
1375,SON,275,0.986917605875322,0.24431337213260562
1376,PCNP,275,0.9880695418787041,0.2975884535398361
1377,EPB41,275,0.989390462354393,0.2205922625272585
1378,GFOD2,275,0.9880839991073151,0.3827016758792112
1379,NEU1,275,0.9894485556638939,0.2018769624621921
1380,MID1IP1,274,0.9883653928713918,0.25946580864456337
1381,ZFPM2,274,0.9881776202256866,0.23661605521600393
1382,TPD52L1,274,0.9896886497894699,0.22594113269903993
1383,TCF15,274,0.988018067602108,0.17346435956293682
1384,PCSK6,274,0.9900402649681963,0.15345977598982508
1385,HNRNPA2B1,274,0.9851530537412567,0.24546268617859113
1386,MORN4,274,0.9878173929469964,0.13696701598926708
1387,ZCRB1,274,0.9765780940759694,0.615017994253451
1388,UHMK1,274,0.9898095838308101,0.17295144558045195
1389,SKOR1,274,0.9900882563643403,0.13603228634614695
1390,URGCP,274,0.9886632538836377,0.15762301353032093
1391,SCOC,274,0.9891701241427577,0.3105201964258999
1392,TANK,274,0.9889983451783307,0.22985245772429685
1393,TOP2B,274,0.9879268641243983,0.21188867402285894
1394,SGK3,274,0.9885340831303421,0.38974551253135026
1395,SCYL2,274,0.9888595445226652,0.16850984650821843
1396,FOXQ1,274,0.9898048436538958,0.11715965652365412
1397,DRG1,273,0.9881016533275764,0.2511743567886562
1398,SMYD3,273,0.989929043611188,0.19268460222800954
1399,NUP188,273,0.9868466222893755,0.25830669558756014
1400,SLC29A2,273,0.9892792948788084,0.21881919982751086
1401,TLNRD1,273,0.9892182387118665,0.14605828311051106
1402,STEAP3,273,0.9876995645779154,0.2108185604727204
1403,LLGL1,273,0.9890541058786227,0.21997299060283027
1404,IGFLR1,273,0.9893522592055488,0.2443032667961038
1405,HNRNPR,273,0.9890894924139726,0.23785487796498295
1406,HAGHL,273,0.9891004234871439,0.16497028621965804
1407,IRF1,273,0.9885635127575548,0.19624107374247046
1408,MACF1,273,0.9869280379171288,0.2942234337129257
1409,GPHN,273,0.9893870914318513,0.0948881332567666
1410,PHF2,273,0.988450704891249,0.2194111841368489
1411,SNAPC5,273,0.9877900815801474,0.20238093231193766
1412,TOR4A,273,0.9888047853605847,0.12772118629132123
1413,SEPTIN5,273,0.989143705848402,0.11787510553083003
1414,MGA,272,0.9892598138031399,0.24691703385577135
1415,LMO2,272,0.981736853110639,0.6110145041847961
1416,MOGS,272,0.9881992206935908,0.22918030213794616
1417,SRA1,272,0.9888483123485575,0.383833910798165
1418,KIT,272,0.9900993194535029,0.2256608357980312
1419,DPAGT1,272,0.9895589559889865,0.18778243863163446
1420,RNF40,272,0.971939815049545,1.1012758671039933
1421,TMEM134,272,0.9896627258417507,0.21173817097341008
1422,EEF1A2,272,0.9894520571369404,0.23207233219378232
1423,ESRRB,272,0.9896118586710829,0.22302029876998475
1424,GRSF1,272,0.9838159290173132,0.4524250562435732
1425,HOXB9,272,0.9892284746918982,0.20881521693560678
1426,XBP1,272,0.9895191749038414,0.2910797134069991
1427,OLIG3,272,0.9879112669615161,0.30842151215824387
1428,LGMN,272,0.9901170574952521,0.17902420946935216
1429,RBM15B,272,0.9896500487449595,0.11077754921885408
1430,PPIL3,272,0.9892525366144027,0.18717044379298287
1431,PCTP,271,0.9896394011574544,0.19878434893961838
1432,FBXO44,271,0.9893261090985952,0.13467209230944555
1433,SRSF4,271,0.9894069929685572,0.39402739454888014
1434,OTOP1,271,0.9900117178340421,0.2609211330365966
1435,YARS2,271,0.9815895918929599,0.8528713674137531
1436,NUDT14,271,0.9885811790115846,0.1448962645952836
1437,KDM4A,271,0.9880527962004975,0.1863586899034093
1438,TRAM1,271,0.9890585275083326,0.17324866355857083
1439,HOXB7,271,0.9888112133767857,0.20602838126398737
1440,RENBP,271,0.9898915593716391,0.1670072842262318
1441,FGFR3,271,0.9897060781121736,0.20143397711599142
1442,ZMAT4,271,0.9894751729944616,0.21257883134169475
1443,ZFYVE9,271,0.9897412634576863,0.2766656518191759
1444,SMARCC2,271,0.9905600090826584,0.1786532315033984
1445,PRXL2A,271,0.9894339317021598,0.2890967241529143
1446,MBD1,271,0.9894533906813214,0.3642910545852516
1447,PRKAB2,271,0.9895423534940426,0.19130533698854535
1448,STRN,270,0.9878993934519351,0.3653084128608075
1449,WRAP53,270,0.9871391982112628,0.43569141277935763
1450,PPP4C,270,0.9858507136129547,0.46927254914982797
1451,NR5A2,270,0.9887130617399451,0.2297368477532995
1452,PTPRH,270,0.9879415902920924,0.23065475349563336
1453,EPHB4,270,0.9892796523192631,0.17706957471863127
1454,ZFP92,270,0.9894971804370938,0.17652716915172384
1455,STK11,270,0.9902198717225794,0.17394375605461754
1456,METAP2,270,0.9588667949240437,2.4844183048416966
1457,RCE1,270,0.9894977618025448,0.08285424715243828
1458,TRAP1,270,0.9881851299121466,0.22131378866442297
1459,RMND5B,270,0.9888247681455746,0.18330720282249047
1460,PGAP2,270,0.9890469004446648,0.1563500026948308
1461,NUP210,270,0.988660345710471,0.14661757516567242
1462,FAM199X,270,0.9895478621098336,0.2133778922445977
1463,PPP5C,270,0.9896571777047337,0.19507469139177225
1464,ZNF560,270,0.9832487163032986,0.39829134630818785
1465,GAR1,270,0.984295706251356,0.5071351446242645
1466,PTPMT1,270,0.9845573153674099,0.6109538225718634
1467,SLC27A2,270,0.98940416951929,0.2517614671322548
1468,FAM78A,270,0.9881532754148543,0.2635606372387187
1469,PNP,269,0.9884524753100868,0.21519322153879195
1470,PRADC1,269,0.9901708241877779,0.16603493691836313
1471,PTGES2,269,0.9899796524001924,0.19797648689410074
1472,SIPA1,269,0.987857175613412,0.4054847065642804
1473,NDFIP1,269,0.9898228397838537,0.2221801787554032
1474,GYG1,269,0.9872497137302543,0.117986614114157
1475,PHOX2A,269,0.9895104641759669,0.22476947872314668
1476,MBNL2,269,0.989032552686028,0.17764462949870286
1477,VAMP8,269,0.9892764775845309,0.20173419971117035
1478,POMT2,269,0.9889943806089011,0.24510733802531526
1479,ZNF682,269,0.9890259218411773,0.22981159459647849
1480,UPF1,269,0.969081687124973,0.6076771733823048
1481,TRAPPC8,269,0.9892566307791623,0.252695080587209
1482,TMEM106B,269,0.9881109952830762,0.22449001550211278
1483,PDLIM7,269,0.9889046501399823,0.2599898283589255
1484,ECHS1,269,0.9880490084093316,0.16739086854657081
1485,YJEFN3,269,0.9890364505459759,0.23240131619426485
1486,SLC39A4,269,0.9884737785179493,0.2927344901200186
1487,UNC93B1,269,0.9882886450014847,0.23342820395334307
1488,RHCE,269,0.9890265692225548,0.2780963162459589
1489,UNG,269,0.9875511879637049,0.22466899901466952
1490,PPM1G,268,0.9900759389106608,0.23321024365678156
1491,TAGLN2,268,0.9887237934477648,0.13694348996805594
1492,EGR4,268,0.9895424810155781,0.22859029760006067
